"match_id","round_id","confederation_id","group_id","bracket_id","match_order","date","home_team_id","home_team_name","home_fifa_code","home_flag_code","home_fifa_rank","away_team_id","away_team_name","away_fifa_code","away_flag_code","away_fifa_rank","home_score","away_score","extra_time","penalties","winning_team_id","result_notes","result","notes","source_name","source_url","venue","stage"
"UEFA_R1_GD_AZE_UKR","UEFA_R1","UEFA","UEFA_GRP_D","","47","","AZE","Azerbaijan","AZE","AZ","117","UKR","Ukraine","UKR","UA","25","1","1","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GD_AZE_ISL","UEFA_R1","UEFA","UEFA_GRP_D","","48","","AZE","Azerbaijan","AZE","AZ","117","ISL","Iceland","ISL","IS","70","0","2","","","ISL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_ESP_TUR","UEFA_R1","UEFA","UEFA_GRP_E","","49","","ESP","Spain","ESP","ES","3","TUR","Turkey","TUR","TR","28","2","2","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_ESP_GEO","UEFA_R1","UEFA","UEFA_GRP_E","","50","","ESP","Spain","ESP","ES","3","GEO","Georgia","GEO","GE","68","2","0","","","ESP","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_ESP_BUL","UEFA_R1","UEFA","UEFA_GRP_E","","51","","ESP","Spain","ESP","ES","3","BUL","Bulgaria","BUL","BG","82","4","0","","","ESP","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_TUR_ESP","UEFA_R1","UEFA","UEFA_GRP_E","","52","","TUR","Turkey","TUR","TR","28","ESP","Spain","ESP","ES","3","0","6","","","ESP","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_TUR_GEO","UEFA_R1","UEFA","UEFA_GRP_E","","53","","TUR","Turkey","TUR","TR","28","GEO","Georgia","GEO","GE","68","4","1","","","TUR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_TUR_BUL","UEFA_R1","UEFA","UEFA_GRP_E","","54","","TUR","Turkey","TUR","TR","28","BUL","Bulgaria","BUL","BG","82","2","0","","","TUR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_GEO_ESP","UEFA_R1","UEFA","UEFA_GRP_E","","55","","GEO","Georgia","GEO","GE","68","ESP","Spain","ESP","ES","3","0","4","","","ESP","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_GEO_TUR","UEFA_R1","UEFA","UEFA_GRP_E","","56","","GEO","Georgia","GEO","GE","68","TUR","Turkey","TUR","TR","28","2","3","","","TUR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_GEO_BUL","UEFA_R1","UEFA","UEFA_GRP_E","","57","","GEO","Georgia","GEO","GE","68","BUL","Bulgaria","BUL","BG","82","3","0","","","GEO","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_BUL_ESP","UEFA_R1","UEFA","UEFA_GRP_E","","58","","BUL","Bulgaria","BUL","BG","82","ESP","Spain","ESP","ES","3","0","3","","","ESP","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_BUL_TUR","UEFA_R1","UEFA","UEFA_GRP_E","","59","","BUL","Bulgaria","BUL","BG","82","TUR","Turkey","TUR","TR","28","1","6","","","TUR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GE_BUL_GEO","UEFA_R1","UEFA","UEFA_GRP_E","","60","","BUL","Bulgaria","BUL","BG","82","GEO","Georgia","GEO","GE","68","2","1","","","BUL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_POR_IRL","UEFA_R1","UEFA","UEFA_GRP_F","","61","","POR","Portugal","POR","PT","6","IRL","Republic of Ireland","IRL","IE","60","1","0","","","POR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_POR_HUN","UEFA_R1","UEFA","UEFA_GRP_F","","62","","POR","Portugal","POR","PT","6","HUN","Hungary","HUN","HU","30","2","2","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_POR_ARM","UEFA_R1","UEFA","UEFA_GRP_F","","63","","POR","Portugal","POR","PT","6","ARM","Armenia","ARM","AM","100","9","1","","","POR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_IRL_POR","UEFA_R1","UEFA","UEFA_GRP_F","","64","","IRL","Republic of Ireland","IRL","IE","60","POR","Portugal","POR","PT","6","2","0","","","IRL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_IRL_HUN","UEFA_R1","UEFA","UEFA_GRP_F","","65","","IRL","Republic of Ireland","IRL","IE","60","HUN","Hungary","HUN","HU","30","2","2","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_IRL_ARM","UEFA_R1","UEFA","UEFA_GRP_F","","66","","IRL","Republic of Ireland","IRL","IE","60","ARM","Armenia","ARM","AM","100","1","0","","","IRL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_HUN_POR","UEFA_R1","UEFA","UEFA_GRP_F","","67","","HUN","Hungary","HUN","HU","30","POR","Portugal","POR","PT","6","2","3","","","POR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_HUN_IRL","UEFA_R1","UEFA","UEFA_GRP_F","","68","","HUN","Hungary","HUN","HU","30","IRL","Republic of Ireland","IRL","IE","60","2","3","","","IRL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_HUN_ARM","UEFA_R1","UEFA","UEFA_GRP_F","","69","","HUN","Hungary","HUN","HU","30","ARM","Armenia","ARM","AM","100","2","0","","","HUN","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_ARM_POR","UEFA_R1","UEFA","UEFA_GRP_F","","70","","ARM","Armenia","ARM","AM","100","POR","Portugal","POR","PT","6","0","5","","","POR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_ARM_IRL","UEFA_R1","UEFA","UEFA_GRP_F","","71","","ARM","Armenia","ARM","AM","100","IRL","Republic of Ireland","IRL","IE","60","2","1","","","ARM","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GF_ARM_HUN","UEFA_R1","UEFA","UEFA_GRP_F","","72","","ARM","Armenia","ARM","AM","100","HUN","Hungary","HUN","HU","30","0","1","","","HUN","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_NED_POL","UEFA_R1","UEFA","UEFA_GRP_G","","73","","NED","Netherlands","NED","NL","7","POL","Poland","POL","PL","35","1","1","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_NED_FIN","UEFA_R1","UEFA","UEFA_GRP_G","","74","","NED","Netherlands","NED","NL","7","FIN","Finland","FIN","FI","69","4","0","","","NED","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_NED_MLT","UEFA_R1","UEFA","UEFA_GRP_G","","75","","NED","Netherlands","NED","NL","7","MLT","Malta","MLT","MT","169","8","0","","","NED","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_NED_LTU","UEFA_R1","UEFA","UEFA_GRP_G","","76","","NED","Netherlands","NED","NL","7","LTU","Lithuania","LTU","LT","142","4","0","","","NED","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_POL_NED","UEFA_R1","UEFA","UEFA_GRP_G","","77","","POL","Poland","POL","PL","35","NED","Netherlands","NED","NL","7","1","1","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_POL_FIN","UEFA_R1","UEFA","UEFA_GRP_G","","78","","POL","Poland","POL","PL","35","FIN","Finland","FIN","FI","69","3","1","","","POL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_POL_MLT","UEFA_R1","UEFA","UEFA_GRP_G","","79","","POL","Poland","POL","PL","35","MLT","Malta","MLT","MT","169","2","0","","","POL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_POL_LTU","UEFA_R1","UEFA","UEFA_GRP_G","","80","","POL","Poland","POL","PL","35","LTU","Lithuania","LTU","LT","142","1","0","","","POL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_FIN_NED","UEFA_R1","UEFA","UEFA_GRP_G","","81","","FIN","Finland","FIN","FI","69","NED","Netherlands","NED","NL","7","0","2","","","NED","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_FIN_POL","UEFA_R1","UEFA","UEFA_GRP_G","","82","","FIN","Finland","FIN","FI","69","POL","Poland","POL","PL","35","2","1","","","FIN","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_FIN_MLT","UEFA_R1","UEFA","UEFA_GRP_G","","83","","FIN","Finland","FIN","FI","69","MLT","Malta","MLT","MT","169","0","1","","","MLT","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_FIN_LTU","UEFA_R1","UEFA","UEFA_GRP_G","","84","","FIN","Finland","FIN","FI","69","LTU","Lithuania","LTU","LT","142","2","1","","","FIN","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_MLT_NED","UEFA_R1","UEFA","UEFA_GRP_G","","85","","MLT","Malta","MLT","MT","169","NED","Netherlands","NED","NL","7","0","4","","","NED","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_MLT_POL","UEFA_R1","UEFA","UEFA_GRP_G","","86","","MLT","Malta","MLT","MT","169","POL","Poland","POL","PL","35","2","3","","","POL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_MLT_FIN","UEFA_R1","UEFA","UEFA_GRP_G","","87","","MLT","Malta","MLT","MT","169","FIN","Finland","FIN","FI","69","0","1","","","FIN","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_MLT_LTU","UEFA_R1","UEFA","UEFA_GRP_G","","88","","MLT","Malta","MLT","MT","169","LTU","Lithuania","LTU","LT","142","0","0","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_LTU_NED","UEFA_R1","UEFA","UEFA_GRP_G","","89","","LTU","Lithuania","LTU","LT","142","NED","Netherlands","NED","NL","7","2","3","","","NED","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_LTU_POL","UEFA_R1","UEFA","UEFA_GRP_G","","90","","LTU","Lithuania","LTU","LT","142","POL","Poland","POL","PL","35","0","2","","","POL","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_LTU_FIN","UEFA_R1","UEFA","UEFA_GRP_G","","91","","LTU","Lithuania","LTU","LT","142","FIN","Finland","FIN","FI","69","2","2","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GG_LTU_MLT","UEFA_R1","UEFA","UEFA_GRP_G","","92","","LTU","Lithuania","LTU","LT","142","MLT","Malta","MLT","MT","169","1","1","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_AUT_BIH","UEFA_R1","UEFA","UEFA_GRP_H","","93","","AUT","Austria","AUT","AT","22","BIH","Bosnia and Herzegovina","BIH","BA","74","1","1","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_AUT_ROU","UEFA_R1","UEFA","UEFA_GRP_H","","94","","AUT","Austria","AUT","AT","22","ROU","Romania","ROU","RO","38","2","1","","","AUT","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_AUT_CYP","UEFA_R1","UEFA","UEFA_GRP_H","","95","","AUT","Austria","AUT","AT","22","CYP","Cyprus","CYP","CY","130","1","0","","","AUT","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_AUT_SMR","UEFA_R1","UEFA","UEFA_GRP_H","","96","","AUT","Austria","AUT","AT","22","SMR","San Marino","SMR","SM","210","10","0","","","AUT","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_BIH_AUT","UEFA_R1","UEFA","UEFA_GRP_H","","97","","BIH","Bosnia and Herzegovina","BIH","BA","74","AUT","Austria","AUT","AT","22","1","2","","","AUT","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_BIH_ROU","UEFA_R1","UEFA","UEFA_GRP_H","","98","","BIH","Bosnia and Herzegovina","BIH","BA","74","ROU","Romania","ROU","RO","38","3","1","","","BIH","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_BIH_CYP","UEFA_R1","UEFA","UEFA_GRP_H","","99","","BIH","Bosnia and Herzegovina","BIH","BA","74","CYP","Cyprus","CYP","CY","130","2","1","","","BIH","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_BIH_SMR","UEFA_R1","UEFA","UEFA_GRP_H","","100","","BIH","Bosnia and Herzegovina","BIH","BA","74","SMR","San Marino","SMR","SM","210","1","0","","","BIH","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_ROU_AUT","UEFA_R1","UEFA","UEFA_GRP_H","","101","","ROU","Romania","ROU","RO","38","AUT","Austria","AUT","AT","22","1","0","","","ROU","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_ROU_BIH","UEFA_R1","UEFA","UEFA_GRP_H","","102","","ROU","Romania","ROU","RO","38","BIH","Bosnia and Herzegovina","BIH","BA","74","0","1","","","BIH","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_ROU_CYP","UEFA_R1","UEFA","UEFA_GRP_H","","103","","ROU","Romania","ROU","RO","38","CYP","Cyprus","CYP","CY","130","2","0","","","ROU","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_ROU_SMR","UEFA_R1","UEFA","UEFA_GRP_H","","104","","ROU","Romania","ROU","RO","38","SMR","San Marino","SMR","SM","210","7","1","","","ROU","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_CYP_AUT","UEFA_R1","UEFA","UEFA_GRP_H","","105","","CYP","Cyprus","CYP","CY","130","AUT","Austria","AUT","AT","22","0","2","","","AUT","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_CYP_BIH","UEFA_R1","UEFA","UEFA_GRP_H","","106","","CYP","Cyprus","CYP","CY","130","BIH","Bosnia and Herzegovina","BIH","BA","74","2","2","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_CYP_ROU","UEFA_R1","UEFA","UEFA_GRP_H","","107","","CYP","Cyprus","CYP","CY","130","ROU","Romania","ROU","RO","38","2","2","","","","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_CYP_SMR","UEFA_R1","UEFA","UEFA_GRP_H","","108","","CYP","Cyprus","CYP","CY","130","SMR","San Marino","SMR","SM","210","2","0","","","CYP","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_SMR_AUT","UEFA_R1","UEFA","UEFA_GRP_H","","109","","SMR","San Marino","SMR","SM","210","AUT","Austria","AUT","AT","22","0","4","","","AUT","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_SMR_BIH","UEFA_R1","UEFA","UEFA_GRP_H","","110","","SMR","San Marino","SMR","SM","210","BIH","Bosnia and Herzegovina","BIH","BA","74","0","6","","","BIH","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_SMR_ROU","UEFA_R1","UEFA","UEFA_GRP_H","","111","","SMR","San Marino","SMR","SM","210","ROU","Romania","ROU","RO","38","1","5","","","ROU","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GH_SMR_CYP","UEFA_R1","UEFA","UEFA_GRP_H","","112","","SMR","San Marino","SMR","SM","210","CYP","Cyprus","CYP","CY","130","0","4","","","CYP","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GI_NOR_ITA","UEFA_R1","UEFA","UEFA_GRP_I","","113","","NOR","Norway","NOR","NO","43","ITA","Italy","ITA","IT","9","3","0","","","NOR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GI_NOR_ISR","UEFA_R1","UEFA","UEFA_GRP_I","","114","","NOR","Norway","NOR","NO","43","ISR","Israel","ISR","IL","76","5","0","","","NOR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GI_NOR_EST","UEFA_R1","UEFA","UEFA_GRP_I","","115","","NOR","Norway","NOR","NO","43","EST","Estonia","EST","EE","123","4","1","","","NOR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
"UEFA_R1_GI_NOR_MDA","UEFA_R1","UEFA","UEFA_GRP_I","","116","","NOR","Norway","NOR","NO","43","MDA","Moldova","MDA","MD","151","11","1","","","NOR","Group-stage score from final standings matrix; exact date/venue not included in this data pack.","","","FIFA / UEFA standings matrix as mirrored in Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA)","",""
